State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,172,PRABHAG NO 172 ,,,SURVE DEVENDRA MADHUKAR,,,,,,,10809,Independent,IND,,182,6,,9,22961,0.793,,,22961,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,172,PRABHAG NO 172 ,,,YADAV VIJAY RAMPRAKASH,,,,,,,16651,Bahujan Samaj Party,BSP,,161,7,,9,22961,0.701,,,22961,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,172,PRABHAG NO 172 ,,,PAWAR DINESH MEGHNATH,,,,,,,10809,Independent,IND,,72,8,,9,22961,0.314,,,22961,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,172,PRABHAG NO 172 ,,,Nair Sunita Alwyn,,,,,,,10809,Independent,IND,,41,9,,9,22961,0.179,,,22961,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,172,PRABHAG NO 172 ,,,NOTA,,,,,,,u10003,,,,436,10,,9,22961,1.899,,,22961,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,THOMBRE PRALHAD ABA,,,,,,,18691,Shivsena,SHS,,6492,1,,15,17331,37.459,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,PAGARE VIJAY SHANTARAM,,,,,,,1605,Bhartiya Janata Party,BJP,,2985,2,,15,17331,17.223,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,Shetye Sunil Balkrishna,,,,,,,18691,Shivsena,SHS,,2190,3,,15,17331,12.636,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,HEGDE RAJESH GOVIND,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1342,4,,15,17331,7.743,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,KAMBLE RAJU HANUMANT,,,,,,,10809,Independent,IND,,1274,5,,15,17331,7.351,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,GAIKWAD NAVIN NATHA,,,,,,,1605,Indian National Congress,BJP,,1213,6,,15,17331,6.999,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,More Vinod Dinkar,,,,,,,10809,Independent,IND,,643,7,,15,17331,3.71,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,TAMBE SANJAY JAYPRAKASH,,,,,,,1875,Bharip Bahujan Mahasangh,BBM,,268,8,,15,17331,1.546,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,KAMBLE SHARAD ARJUN,,,,,,,16651,Bahujan Samaj Party,BSP,,260,9,,15,17331,1.5,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,Hotakar Rakamaji Bhimasha,,,,,,,10809,Independent,IND,,155,10,,15,17331,0.894,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,BHISE PRASHANT EKNATH,,,,,,,5792,Nationalist Congress Party,NCP,,120,11,,15,17331,0.692,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,WAGHMARE VIJAY ASHOK,,,,,,,12285,Republican Party of India (A),RPI(A),,105,12,,15,17331,0.606,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,DANGLE NISHANT VILAS,,,,,,,10809,Independent,IND,,34,13,,15,17331,0.196,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,KHARAT ASHOK DHONDIRAM,,,,,,,10809,Independent,IND,,25,14,,15,17331,0.144,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,Sonawane Dinesh Rajaram,,,,,,,1096,bahujan republican sociolist party,BARESP,,22,15,,15,17331,0.127,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,173,PRABHAG NO 173 ,,,NOTA,,,,,,,u10003,,,,203,16,,15,17331,1.171,,,17331,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,REDDY KRISHNAVENI VINOD,,,,,,,1605,Bhartiya Janata Party,BJP,,2300,1,,17,14142,16.264,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,Dubey Neelam Dilip,,,,,,,5792,Nationalist Congress Party,NCP,,2112,2,,17,14142,14.934,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,KHAN KHURSHIDA IMRAN,,,,,,,706,All India Majlis e Ittehadul Muslimeen,AIMIM,,1953,3,,17,14142,13.81,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,KHAN PRAVINABANO SABIRALI,,,,,,,7425,Samajwadi Party,SP,,1709,4,,17,14142,12.085,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,khamkar sharvari chetan,,,,,,,18691,Shivsena,SHS,,1578,5,,17,14142,11.158,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,PAWAR TRUSHNA EKNATH,,,,,,,10809,Independent,IND,,1467,6,,17,14142,10.373,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,SAYED ZUBAIDAKHATOON KHALIDALI,,,,,,,1605,Indian National Congress,BJP,,1222,7,,17,14142,8.641,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,BHAPKAR MANGAL ASHOK,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,583,8,,17,14142,4.122,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,SANSARE PRIYANKA MANOJ,,,,,,,10809,Independent,IND,,439,9,,17,14142,3.104,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,SASANE SHEETAL BHARAT,,,,,,,16651,Bahujan Samaj Party,BSP,,195,10,,17,14142,1.379,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,KHAN SUGRABEE ALIHUSAIN,,,,,,,10809,Independent,IND,,124,11,,17,14142,0.877,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,SHAIKH NASIBUNNISA JAMALWARIS,,,,,,,5792,Nationalist Congress Party,NCP,,121,12,,17,14142,0.856,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,KHAN AKHTAR JAHAN BABU,,,,,,,10809,Independent,IND,,67,13,,17,14142,0.474,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,JADHAV JAYSHRI SITARAM,,,,,,,10809,Independent,IND,,54,14,,17,14142,0.382,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,SHAIKH TASIRUN SAMSEALAM,,,,,,,10809,Independent,IND,,48,15,,17,14142,0.339,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,Jaiswar Urmila Jokhuprasad,,,,,,,1096,bahujan republican sociolist party,BARESP,,35,16,,17,14142,0.247,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,KAMBLE MANISHA ANIL,,,,,,,10809,Independent,IND,,20,17,,17,14142,0.141,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,174,PRABHAG NO 174 ,,,NOTA,,,,,,,u10003,,,,115,18,,17,14142,0.813,,,14142,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,175,PRABHAG NO 175 ,,,SATAMKAR MANGESH SHRIDHAR,,,,,,,18691,Shivsena,SHS,,6096,1,,5,17599,34.638,,,17599,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,175,PRABHAG NO 175 ,,,YADAV LALITA KACHRU,,,,,,,1605,Indian National Congress,BJP,,5619,2,,5,17599,31.928,,,17599,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,175,PRABHAG NO 175 ,,,YADAV LORIK RAMCHET,,,,,,,1605,Bhartiya Janata Party,BJP,,4867,3,,5,17599,27.655,,,17599,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,175,PRABHAG NO 175 ,,,GUPTA YOGESH SANJAY,,,,,,,5792,Nationalist Congress Party,NCP,,464,4,,5,17599,2.637,,,17599,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,175,PRABHAG NO 175 ,,,Kamble Varsha Vijay,,,,,,,10809,Independent,IND,,153,5,,5,17599,0.869,,,17599,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,175,PRABHAG NO 175 ,,,NOTA,,,,,,,u10003,,,,400,6,,5,17599,2.273,,,17599,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,RAJA RAVI KONDU,,,,,,,1605,Indian National Congress,BJP,,3814,1,,17,14871,25.647,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,PATIL GAJANAN PADMAKAR,,,,,,,18691,Shivsena,SHS,,3678,2,,17,14871,24.733,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,R MURUGANANTHAM RAMAIAH,,,,,,,1605,Bhartiya Janata Party,BJP,,3495,3,,17,14871,23.502,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,Sable Santosh Baburao,,,,,,,10809,Independent,IND,,1479,4,,17,14871,9.946,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,UDAYAR SASUNDAR SUBBIAH,,,,,,,930,All India Anna Dravid Munnetra Kazhagam Party,ADMK,,360,5,,17,14871,2.421,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,BHOGLE SANJAY PRABHAKAR,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,350,6,,17,14871,2.354,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,DALVI VIJAY ASHOK,,,,,,,2444,Communist Party Of India,CPI,,350,7,,17,14871,2.354,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,Iyer Ranganathan Lakshaman,,,,,,,5792,Nationalist Congress Party,NCP,,339,8,,17,14871,2.28,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,AGRAHARI BABURAM RAMDAYAL,,,,,,,16651,Bahujan Samaj Party,BSP,,286,9,,17,14871,1.923,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,Panicker Arun Desebalan,,,,,,,10809,Independent,IND,,234,10,,17,14871,1.574,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,HIRE VATSALA TULSHIRAM,,,,,,,1096,bahujan republican sociolist party,BARESP,,95,11,,17,14871,0.639,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,Kohli AmarjitSingh GurucharanSingh,,,,,,,10809,Independent,IND,,86,12,,17,14871,0.578,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,Deswan Vasu Murti,,,,,,,10809,Independent,IND,,34,13,,17,14871,0.229,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,BHOLE VINOD POPATRAO,,,,,,,10809,Independent,IND,,29,14,,17,14871,0.195,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,SHETYE PRASHANT PRABHAKAR,,,,,,,10809,Independent,IND,,25,15,,17,14871,0.168,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,KUMBHE KISHOR CHANDRASEN,,,,,,,10809,Independent,IND,,17,16,,17,14871,0.114,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,NAIDU RAMESHBABU GURUSWAMI,,,,,,,10809,Independent,IND,,9,17,,17,14871,0.061,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,176,PRABHAG NO 176 ,,,NOTA,,,,,,,u10003,,,,191,18,,17,14871,1.284,,,14871,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,Shah Nehal Amar,,,,,,,1605,Bhartiya Janata Party,BJP,,11298,1,,10,20148,56.075,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,Manekatala Princy JasbirSingh,,,,,,,1605,Indian National Congress,BJP,,3158,2,,10,20148,15.674,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,GANATRA MAHALAXMI V,,,,,,,18691,Shivsena,SHS,,2633,3,,10,20148,13.068,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,SAIGAL HARVINDERKAUR MANDEEPSINGH,,,,,,,10809,Independent,IND,,868,4,,10,20148,4.308,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,BORKAR ANAMIKA VIVEK,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,630,5,,10,20148,3.127,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,SANTIMANO MONICA JOSEPH,,,,,,,5792,Nationalist Congress Party,NCP,,343,6,,10,20148,1.702,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,PRABHU DEVYANI YASHWANT,,,,,,,10809,Independent,IND,,209,7,,10,20148,1.037,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,TAMBE SNEHAL SANTOSH,,,,,,,16651,Bahujan Samaj Party,BSP,,192,8,,10,20148,0.953,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,Gogri Kamini Vrajlal,,,,,,,10809,Independent,IND,,188,9,,10,20148,0.933,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,Matta RajinderKaur RaghbirSingh,,,,,,,1605,Indian National Congress,BJP,,140,10,,10,20148,0.695,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,177,PRABHAG NO 177 ,,,NOTA,,,,,,,u10003,,,,489,11,,10,20148,2.427,,,20148,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,Ghole Amey Arun,,,,,,,18691,Shivsena,SHS,,7059,1,,12,24492,28.822,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,Kothari Jesal Manoj,,,,,,,1605,Bhartiya Janata Party,BJP,,6973,2,,12,24492,28.471,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,Kirdat Janardhan Balaram,,,,,,,1605,Indian National Congress,BJP,,4483,3,,12,24492,18.304,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,THAWAI RAGHUNATH DHARMA,,,,,,,10809,Independent,IND,,1348,4,,12,24492,5.504,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,MHATRE JITENDRA PANDURANG,,,,,,,5792,Nationalist Congress Party,NCP,,1290,5,,12,24492,5.267,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,KARANDIKAR VAIBHAV DATTATRAY,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1115,6,,12,24492,4.553,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,Karwa Girish Narayandas,,,,,,,10809,Independent,IND,,944,7,,12,24492,3.854,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,PATEL FLETCHER JOSEPH,,,,,,,10809,Independent,IND,,490,8,,12,24492,2.001,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,GHARAT DILIP NARAYAN,,,,,,,u10008,Bhartiya Shetkari Kamgar Paksh,,,108,9,,12,24492,0.441,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,gajapurkar ramchandra sakharam,,,,,,,1875,Bharip Bahujan Mahasangh,BBM,,105,10,,12,24492,0.429,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,Shinde Neelam Sunil,,,,,,,8690,Akhil Bharatiya Sena,ABHS,,53,11,,12,24492,0.216,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,GARJE PRAVEEN PANDURANG,,,,,,,268,Akhil Bharat Hindu Mahasabha Maharashtra Pradesh,ABHM,,35,12,,12,24492,0.143,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,178,PRABHAG NO 178 ,,,NOTA,,,,,,,u10003,,,,489,13,,12,24492,1.997,,,24492,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,VANU SUFIYAN NIYAZAHMED,,,,,,,1605,Indian National Congress,BJP,,5630,1,,15,20910,26.925,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,VISHWASRAO TRUSHNA CHANDRAKANT,,,,,,,18691,Shivsena,SHS,,5503,2,,15,20910,26.318,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,SAYED ARIF ABDULSALAM,,,,,,,5792,Nationalist Congress Party,NCP,,2857,3,,15,20910,13.663,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,CHHEDA BABUBHAIBHAVANJI RAVJI,,,,,,,1605,Bhartiya Janata Party,BJP,,2279,4,,15,20910,10.899,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,SAYYED SHABBIR BABAMIYA,,,,,,,706,All India Majlis e Ittehadul Muslimeen,AIMIM,,1391,5,,15,20910,6.652,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,LOHALE SANTOSH LAHANU,,,,,,,10809,Independent,IND,,1143,6,,15,20910,5.466,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,KAMBLE ANANT LAXMAN,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,682,7,,15,20910,3.262,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,KHARE ASHOK MADHUKAR,,,,,,,10809,Independent,IND,,631,8,,15,20910,3.018,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,sharma vaishali vijaykumar,,,,,,,1875,Bharip Bahujan Mahasangh,BBM,,136,9,,15,20910,0.65,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,GARJE PRAVEEN PANDURANG,,,,,,,268,Akhil Bharat Hindu Mahasabha Maharashtra Pradesh,ABHM,,104,10,,15,20910,0.497,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,FODKAR SARFARAZALI MUSHTAQUEALI,,,,,,,7425,Samajwadi Party,SP,,96,11,,15,20910,0.459,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,SHAIKH MOHAMMEDGAUS AHMED,,,,,,,10809,Independent,IND,,87,12,,15,20910,0.416,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,VAISHYA KAMLA RAMSEVAK,,,,,,,12285,Republican Party of India (A),RPI(A),,58,13,,15,20910,0.277,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,KHATIB AKHTARIBEGAM ZAINUDDIN,,,,,,,10809,Independent,IND,,46,14,,15,20910,0.22,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,Pardeshi Shekhar Uttamsingh,,,,,,,10809,Independent,IND,,24,15,,15,20910,0.115,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,179,PRABHAG NO 179 ,,,NOTA,,,,,,,u10003,,,,243,16,,15,20910,1.162,,,20910,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,180,PRABHAG NO 180 ,,,GAONKAR SMITA SHARAD,,,,,,,18691,Shivsena,SHS,,8625,1,,8,20512,42.049,,,20512,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,180,PRABHAG NO 180 ,,,Pawar Vaishali Krishna,,,,,,,1605,Indian National Congress,BJP,,5584,2,,8,20512,27.223,,,20512,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,180,PRABHAG NO 180 ,,,YADAV BINDU VINODKUMAR,,,,,,,1605,Bhartiya Janata Party,BJP,,3748,3,,8,20512,18.272,,,20512,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,180,PRABHAG NO 180 ,,,NAKTI TEJASWINI RAMESH,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,753,4,,8,20512,3.671,,,20512,,,,
